ev_id,crew_age,crew_inj_level,flight_hours
20150824X75351,47,0,920
20150825X00118,63,3,0.5
20150825X45052,51,1,0.200000003
20150825X33311,45,0,2
20150826X93114,39,1,0
20150826X20322,70,0,1250
20150826X45558,30,0,5
20150826X64508,54,0,13
20150826X31747,59,3,1000
20150827X03425,29,3,15
20150827X25640,68,0,1
20150827X40252,43,2,5
20150827X40535,40,0,1
20150827X41302,59,0,6
20150827X54528,52,0,40
20150827X63051,37,0,0
20150827X65830,67,3,13500
20150827X82014,31,0,1
20150827X11718,59,0,1
20150827X13623,38,3,1400
20150827X15359,48,3,1500
20150828X53921,53,3,180
20150828X82523,39,1,2700
20150830X20542,67,3,0.5
20150831X95341,52,2,1
20150831X30510,52,0,2
20150831X30510,54,0,2
20150831X33537,62,0,0
20150831X61356,24,0,13
20150831X71921,38,0,1400
20150901X92332,62,0,2934
20150901X02521,43,0,0
20150901X21924,31,0,499
20150901X73122,48,0,400
20150901X74304,45,0,5
20150902X03440,59,0,1
20150902X31943,39,1,4
20150902X51516,71,3,2526
20150902X51516,68,3,2526
20150902X61853,39,0,2
20150902X73001,42,2,100
20150902X74630,66,3,0
20150903X94119,41,2,500
20150903X44600,57,3,1
20150903X70442,56,0,1
20150903X93747,61,0,1
20150903X31635,43,2,56.5
20150903X34535,44,2,43
20150904X84033,37,3,212
20150904X10501,30,1,12
20150906X32704,69,3,0
20150907X41113,35,3,883
20150907X44940,55,3,750
20150907X52038,76,1,8
20150907X53155,25,0,19
20150907X63755,37,2,18
20150907X14809,53,2,418
20150908X84919,71,3,35
20150908X65521,46,0,8
20150908X74637,63,2,0.600000024
20150908X00229,23,1,113
20150908X35241,63,1,80
20150909X92914,60,0,2
20150909X33413,58,1,2
20150909X44407,55,1,2
20150909X52721,86,3,23000
20150910X60344,62,3,900
20150910X71634,27,0,0
20150910X72335,73,0,0
20150910X75635,68,3,1.700000048
20150910X82309,54,0,4
20150912X71749,76,3,3
20150912X73040,65,3,2.200000048
20150912X91445,61,3,6000
20150914X71046,36,2,779
20150914X90257,67,2,8
20150914X05723,21,0,50
20150914X10322,58,0,200
20150914X20901,46,0,11
20150914X41531,57,0,3
20150914X44239,61,0,310
20150914X02927,62,0,7
20150915X93727,54,0,14
20150915X12259,30,2,10
20150915X30504,54,0,5000
20150915X52520,54,2,10
20150916X30544,71,1,1040.5
20150916X52103,66,1,0
20150916X53710,77,0,4
20150916X60822,77,0,36
20150916X80028,38,3,25
20150917X10446,68,0,3
20150917X51906,56,0,2
20150917X63500,44,0,3
20150917X72641,67,0,1053
20150917X83014,69,2,6.5
20150917X85753,29,0,3.200000048
20150918X10954,56,3,1.5
20150919X00213,52,1,672
20150920X40915,85,2,2096
20150921X31115,45,0,1
20150921X90452,18,3,3.400000095
20150921X14139,68,0,25
20150921X21024,50,1,214
20150921X53106,48,0,684
20150921X05442,24,1,14
20150922X80538,60,2,4
20150922X14312,23,1,10
20150922X14845,30,0,100
20150922X15659,63,1,300
20150922X30936,55,1,25
20150922X32524,56,0,851
20150922X33847,68,0,650
20150922X53258,26,0,7
20150922X63000,31,0,6
20150922X71447,58,0,1
20150923X84830,66,2,3
20150923X04608,58,0,3
20150923X21445,66,0,4
20150923X41349,63,2,1
20150923X45343,47,0,7.5
20150923X65755,70,1,30
20150924X80717,75,0,0
20150924X82555,61,0,33.20000076
20150924X55029,58,0,2
20150924X70917,70,0,5
20150924X81420,69,2,1
20150924X90741,30,0,20
20150925X61204,75,1,324
20150925X85602,40,3,58.5
20150925X24308,68,0,1
20150925X25906,40,0,3
20150925X30936,72,0,500
20150925X40929,70,2,100
20150925X44635,48,2,6
20150925X54046,66,2,31
20150925X54323,24,3,524.4000244
20150925X72014,70,3,5640
20150925X82452,46,3,470
20150927X61012,56,3,170
20150927X13810,32,3,238
20150928X15507,48,2,12000
20150928X52300,39,1,13.80000019
20150928X55707,53,0,1
20150928X61156,62,1,990
20150928X72825,69,2,1
20150928X85210,54,2,600
20150929X20812,69,2,500
20150929X33331,61,0,2
20150929X53052,50,0,5
20150929X65626,57,1,10
20150929X85001,68,0,5
20150929X85735,54,2,4
20150930X93926,46,0,7
20150930X02113,58,2,0
20151001X95137,30,0,2
20151001X22006,75,2,570
20151001X25425,59,0,2
20151001X55616,56,0,31
20151001X74519,63,0,20500
20151001X85024,21,0,7
20151001X94242,56,0,5
20151002X22156,48,0,6
20151002X31109,54,0,3
20151002X53723,79,3,5.300000191
20151002X74138,58,0,25
20151002X84211,71,3,125
20151003X00609,80,3,1550
20151005X22228,54,0,0
20151005X24854,63,0,0
20151005X65121,81,0,5
20151005X73730,25,1,2
20151005X93607,24,3,1466
20151005X95624,39,2,0
20151005X35533,59,0,0
20151006X12717,60,2,400
20151006X32623,62,0,1.200000048
20151006X44156,70,0,1.100000024
20151006X53446,64,0,4
20151006X62039,52,0,5
20151006X63107,41,0,50
20151006X85826,51,0,1
20151006X02643,63,0,0.5
20151006X15935,61,3,19010
20151007X15728,60,1,420
20151007X22546,42,2,20
20151007X44823,55,0,0
20151007X51551,51,2,0.600000024
20151007X62129,69,2,1
20151007X62129,64,2,1
20151007X80252,40,0,1.700000048
20151007X85353,52,0,1
20151007X90503,27,0,5.599999905
20151008X91922,35,0,1
20151008X73655,83,0,0
20151008X83112,23,3,933
20151008X00634,59,3,250
20151010X62028,45,3,279
20151010X52624,64,2,4
20151010X81206,26,2,350
20151011X04515,73,3,1534
20151012X22117,70,3,1030
20151012X34412,23,0,3
20151012X01734,83,3,682
20151013X85455,48,0,1
20151013X91320,62,0,78
20151013X20937,30,0,0
20151013X50647,35,3,53.5
20151013X74735,79,0,1
20151013X85705,64,3,250
20151014X02315,48,0,2
20151014X11642,66,0,538
20151014X62259,51,0,288
20151014X92113,51,3,11200
20151015X21006,47,0,200
20151015X31801,73,1,13500
20151015X54804,66,0,6
20151015X60732,79,0,0.300000012
20151015X71651,78,0,2
20151015X81026,48,0,8
20151015X15949,43,3,9500
20151016X84916,67,0,5
20151017X31031,68,3,5.900000095
20151017X04139,71,3,185
20151019X81548,27,0,200
20151019X03221,77,0,4
20151019X04728,43,1,452
20151019X55704,40,0,432
20151019X65515,35,0,0.600000024
20151019X70023,44,0,2
20151020X94325,57,0,0
20151020X23139,34,0,5
20151020X24048,46,1,4
20151020X54527,74,0,2
20151020X62601,27,0,7
20151020X80559,49,0,50
20151021X11755,72,0,10
20151021X31937,65,0,2.200000048
20151021X54209,79,2,1538
20151021X92117,34,0,110
20151022X62249,63,0,4
20151022X65329,43,1,25
20151022X65901,56,0,10
20151023X50751,62,0,11468
20151023X90108,45,0,52
20151023X90108,59,0,52
20151023X90353,73,0,2
20151024X21235,66,3,7230
20151025X53618,72,0,4
20151026X81321,48,0,6
20151026X33704,78,1,0
20151026X43000,63,3,11000
20151026X64418,62,0,10.30000019
20151026X65932,55,0,2
20151026X02502,45,0,22
20151027X91422,62,3,450
20151027X95534,76,0,5
20151027X01257,47,0,0
20151027X01906,24,0,4
20151027X24130,68,3,4441
20151027X25911,76,0,92.30000305
20151027X81925,37,0,4
20151028X02418,49,2,1.5
20151028X70720,62,0,6
20151029X22502,65,3,12716
20151029X24739,44,0,208
20151029X24739,45,0,208
20151029X43331,68,0,0
20151029X61656,60,0,0
20151030X93614,60,1,5
20151102X41519,29,0,6
20151103X11156,26,1,3
20151103X33454,56,1,0.200000003
20151103X52016,31,0,3.900000095
20151104X02851,59,0,1
20151104X14945,32,0,1
20151104X72139,84,0,5230
20151104X84701,49,0,607
20151104X30605,57,3,40.40000153
20151105X30937,57,3,512
20151105X14730,41,0,28
20151105X15240,56,1,1
20151105X44223,26,0,100
20151105X60014,49,0,2
20151105X63757,68,1,0.400000006
20151106X30523,62,3,2000
20151106X61328,56,2,30
20151107X70029,78,0,6
20151107X72135,68,0,8
20151107X52955,64,0,10
20151108X70435,27,0,4
20151109X94047,59,0,0
20151109X40213,63,3,2350
20151109X81718,40,3,1150
20151110X21143,70,1,1
20151110X41619,48,0,1
20151110X65615,40,3,4
20151111X02115,57,3,11
20151112X41311,73,2,196
20151113X51234,36,0,5
20151113X82718,69,1,1
20151116X85351,30,2,5
20151116X55444,78,0,0
20151116X63711,68,0,2
20151116X65940,68,0,1000
20151117X72052,35,3,500
20151117X73806,36,0,15
20151117X75807,33,0,74
20151117X83015,66,1,3000
20151118X05037,65,3,25000
20151119X83701,66,0,3
20151119X94022,73,0,30
20151119X04728,62,1,1
20151119X24130,63,0,12
20151119X45914,70,0,5000
20151119X93456,64,0,1000
20151119X00825,46,2,26
20151119X01129,57,0,1
20151120X31605,61,3,12.5
20151120X34159,76,3,1940
20151120X64809,60,0,415
20151121X72704,58,2,2
20151123X12442,23,0,26
20151123X22132,48,0,4
20151123X43413,68,0,1114
20151124X65446,61,0,366
20151124X85143,31,0,6
20151124X02712,45,0,4.400000095
20151125X05054,61,0,30
20151125X30625,68,0,1
20151125X30741,57,0,0.800000012
20151125X60031,60,0,0
20151130X61148,45,0,5
20151201X30530,72,2,3
20151201X31241,56,0,4400
20151201X72017,27,0,100
20151202X00813,31,2,400
20151202X92233,68,1,8
20151202X31330,47,0,1
20151202X70415,40,1,8000
20151202X81954,74,1,557
20151203X25726,49,0,1
20151203X75717,39,0,108
20151203X75717,69,0,108
20151203X15425,28,0,96
20151204X00005,25,0,0
20151204X01344,48,0,310
20151204X43427,55,0,1
20151205X73626,21,0,111.5
20151206X05007,60,3,17.60000038
20151207X11116,40,3,0
20151207X84000,73,1,600
20151207X13453,65,1,3.5
20151207X23713,53,0,1
20151207X54053,48,0,2650
20151207X71739,69,0,0
20151207X30322,71,1,2
20151207X34230,59,3,38
20151208X01729,52,1,1
20151208X41101,54,3,304
20151209X92855,68,0,100
20151209X14947,62,0,3
20151210X20400,75,0,0.400000006
20151210X60219,70,0,10
20151210X74548,56,3,17359
20151211X13514,49,3,0.400000006
20151211X62058,68,3,3261
20151211X65337,65,3,0
20151211X65346,60,1,1
20151213X84149,59,0,9279
20151214X04724,66,0,2300
20151214X32358,46,1,3
20151214X52840,22,2,1.200000048
20151214X65845,41,0,15
20151215X04222,62,0,16
20151215X04749,66,0,2
20151215X64338,43,1,0
20151216X13718,51,3,2117
20151216X02025,49,0,10
20151216X05156,54,1,1
20151216X41606,58,0,26
20151216X50717,68,0,20
20151217X13937,44,1,143
20151217X15124,24,0,320
20151217X50308,53,0,50
20151217X31910,69,0,0
20151218X21206,31,3,2074
20151220X04641,42,3,47.5
20151220X51805,81,3,11.80000019
20151221X11404,73,0,0
20151221X34338,67,0,1
20151222X24312,41,0,2
20151222X35249,36,0,1
20151222X81747,65,0,5
20151222X03629,61,3,3
20151223X81847,37,2,3.200000048
20151223X04734,57,0,0
20151223X30310,58,0,10
20151224X81125,39,0,2360
20151224X13918,63,1,12
20151224X50002,63,1,2
20151228X25725,67,2,0
20151228X02331,57,2,0
20151229X95542,46,0,6
20151229X10343,72,0,80
20151229X32052,54,0,8
20151229X60410,62,0,4
20151229X61543,59,0,2
20160104X84134,31,3,111.5999985
20160104X11027,42,3,140
20160104X11840,57,2,0
20160104X82221,68,0,150
20160104X02458,18,0,0.5
20160104X35410,61,3,2250
20160105X94915,52,0,4
20160105X05240,63,1,0.5
20160105X14823,73,0,0
20160105X22916,65,0,5
20160105X25115,34,2,0
20160105X61511,54,0,1
20160105X83726,54,0,492
20160106X80332,34,0,8534
20160106X32926,66,1,4
20160107X42121,43,0,19.29999924
20160107X93631,56,3,7
20160108X45723,40,0,1
20160111X90408,60,0,1
20160111X01111,65,0,4
20160111X05419,70,3,484
20160111X11353,50,2,0
20160112X20411,47,0,1261.900024
20160112X24550,60,0,18876
20160112X62304,59,0,1
20160113X10123,73,3,259.1000061
20160114X10042,66,1,1
20160114X51713,65,0,3
20160114X73526,64,3,1
20160115X22543,62,3,600
20160115X03332,73,3,3.200000048
20160116X22241,51,0,5.099999905
20160118X02647,39,2,565
20160118X53003,59,3,44.20000076
20160119X14513,56,2,4550
20160119X15230,45,0,37
20160119X20258,64,0,2200
20160119X41608,60,2,0
20160119X45136,35,0,6814
20160119X52243,21,0,158
20160119X55159,35,0,0.5
20160119X73042,47,0,0
20160120X22318,48,0,1
20160120X42724,71,0,10
20160120X52017,67,1,32
20160120X82009,38,0,46
20160121X65336,73,0,0
20160121X00157,36,1,60
20160121X02154,44,1,0
20160125X65325,32,0,3.5
20160125X83431,54,0,0
20160126X75122,53,0,5
20160126X94952,29,0,1.700000048
20160126X02541,45,1,0
20160126X43858,79,0,1.5
20160127X52321,61,0,2
20160308X25235,61,0,700
20160308X35654,60,0,1
20160309X85445,76,2,2851
20160309X43141,81,0,6.400000095
20160309X75504,53,0,2
20160310X20925,42,2,2
20160311X11659,46,3,12.5
20160312X04625,63,3,880
20160312X42224,32,0,6
20160312X14654,70,1,1
20160312X21414,52,0,66
20160313X42454,65,0,2
20160313X91203,40,3,100
20160314X73411,49,2,0
20160314X84212,70,2,2
20160315X02010,63,0,513
20160315X25737,48,1,0.5
20160316X95339,45,0,9638
20160316X23841,60,0,2000
20160316X23841,60,0,2000
20160317X04732,44,0,9
20160318X22506,54,3,12
20160318X43535,68,1,20
20160321X01405,73,0,12
20160321X12626,58,2,500
20160321X34119,69,0,3
20160322X54051,64,2,1
20160322X70716,17,0,123
20160322X73620,67,0,1
20160322X22134,68,3,0
20160323X12813,58,0,3
20160323X61831,31,0,1
20160323X62352,67,0,4
20160324X32128,59,3,13289
20160324X62956,32,0,18
20160324X73913,57,0,5
20160325X80001,69,3,0
20160326X80544,29,3,2010
20160327X14957,66,1,2200
20160328X03918,81,3,0
20160328X03156,71,1,5
20160328X11345,72,0,78
20160328X12800,44,2,6
20160328X14617,61,1,17
20160328X31022,40,1,14.10000038
20160328X81335,80,0,3705
20160328X81943,57,0,9
20160329X34312,45,1,324
20160329X75123,68,1,1600
20160329X13001,69,2,1594.400024
20160128X50658,56,0,0
20160128X25329,69,3,1.200000048
20160129X24835,51,0,1100
20160130X60210,40,3,1000
20160201X64621,51,0,5
20160201X35918,63,0,1000
20160201X51653,33,3,2
20160201X51829,62,0,247
20160201X54735,88,0,1.5
20160201X94211,32,0,2
20160201X01857,35,0,1
20160202X33553,67,3,11000
20160202X64511,65,0,1.700000048
20160203X31618,78,0,10
20160203X52126,20,0,4
20160204X90121,20,0,2
20160205X52131,61,3,6700
20160205X35852,61,3,1186
20160205X35852,72,3,1186
20160208X93451,54,0,1
20160208X04019,43,1,0
20160208X50851,72,0,0
20160208X65013,76,0,1.5
20160209X91845,72,0,10
20160209X10143,59,1,1
20160209X61349,64,0,127
20160209X75436,61,2,6
20160210X45108,50,0,0
20160210X50052,69,1,31
20160210X70158,63,0,50
20160210X12541,45,3,87
20160212X51525,67,3,306
20160212X83318,69,0,9000
20160213X13428,43,0,2
20160213X75343,72,0,1360
20160213X75718,45,1,0
20160214X54444,68,0,1768
20160216X82609,27,0,2
20160216X04427,74,0,1
20160216X22631,44,0,1
20160216X30252,51,0,10000
20160216X30546,83,0,0
20160216X33929,46,1,73
20160216X40423,29,0,150
20160216X61450,65,1,4
20160216X70419,38,0,13
20160216X81446,55,3,4500
20160216X81612,70,0,3200
20160216X81612,61,0,3200
20160217X02332,51,1,0.600000024
20160217X10228,54,2,20
20160218X94149,42,0,7
20160218X71040,35,2,151
20160218X05331,68,3,17000
20160221X22339,72,1,15
20160222X93713,47,0,3
20160222X31119,59,0,0.5
20160223X32248,62,0,11
20160223X43139,61,1,0
20160224X04410,45,0,15
20160224X14935,53,1,110
20160224X71851,66,0,13
20160224X73439,36,0,2.200000048
20160224X74440,52,1,3
20160226X95415,57,0,5
20160228X22433,67,3,6550
20160229X81455,61,1,3
20160229X84507,67,2,2154.5
20160229X92845,87,0,0
20160229X05716,58,0,28
20160229X25457,37,0,7
20160229X32454,73,0,1
20160301X74004,68,0,1
20160301X95946,65,2,7
20160301X10758,63,3,8010
20160301X54319,66,0,1000
20160302X73328,44,0,0
20160302X11902,68,0,100
20160302X11902,67,0,100
20160302X14248,77,3,5000
20160302X25319,70,0,0
20160302X71038,62,1,300
20160302X71152,57,1,0.5
20160302X02559,18,0,1
20160303X81148,72,0,4
20160303X23824,19,0,7.800000191
20160304X22545,58,0,6
20160305X80702,44,2,160
20160307X95658,18,0,2
20160307X01829,50,0,1
20160307X85243,62,0,954.7000122
20160329X55947,58,0,3
20160329X65507,24,0,900
20160330X72920,52,0,0
20160330X22141,58,1,540
20160330X23316,92,0,0.300000012
20160330X31626,28,0,15
20160330X51343,62,0,1
20160331X35959,68,2,0
20160331X73343,67,2,7700
20160402X40443,62,2,10
20160403X12259,41,2,0
20160404X31701,71,1,4600
20160404X74644,38,3,1310
20160405X01816,25,0,3
20160405X02226,62,1,7
20160405X10643,45,0,1
20160405X13008,59,1,5
20160406X31404,43,0,2
20160407X85220,66,0,4
20160407X72917,56,1,500
20160408X41707,50,2,16
20160409X10944,60,3,72
20160409X95427,49,3,1670
20160410X94134,54,3,0
20160410X11921,34,2,1
20160411X23137,63,1,0.5
20160411X24524,36,0,2
20160411X25201,67,2,11
20160411X30308,69,1,258
20160411X30935,45,0,8
20160411X82905,37,0,300
20160411X84306,78,0,1
20160412X90041,77,0,731
20160412X94741,35,0,1.5
20160412X61529,79,0,0
20160413X02953,57,0,6
20160413X21239,71,0,2500
20160413X21652,37,0,3
20160413X30453,57,0,1.700000048
20160415X15801,71,1,130
20160415X21342,32,1,3
20160415X24144,49,0,1505
20160415X63104,32,0,1.200000048
20160415X13505,52,0,2
20160416X61819,42,0,200
20160418X14053,55,0,1
20160418X20327,42,2,1
20160418X51924,48,3,0
20160418X04320,37,3,21.79999924
20160419X84044,79,1,10
20160419X94234,23,0,2
20160419X22520,84,0,0.5
20160419X34935,47,1,0
20160419X41829,63,3,2.400000095
20160419X61318,59,0,4.300000191
20160420X12955,59,3,1.600000024
20160420X12955,68,3,1.600000024
20160420X04704,76,0,8
20160420X52442,70,0,1318
20160420X73811,67,1,517
20160421X83924,58,1,30
20160421X93349,64,3,25
20160421X94028,52,2,1
20160421X11602,61,2,5
20160422X14706,43,0,50
20160422X22121,70,1,1107
20160424X92047,62,3,28
20160425X01007,44,1,393
20160425X35546,55,1,12
20160425X42642,50,1,0.400000006
20160425X45203,68,2,604
20160425X51140,50,0,5350
20160425X54913,25,2,70
20160425X55011,54,2,0.100000001
20160425X65928,42,0,46.5
20160425X71401,53,1,1
20160425X75915,44,0,0
20160425X12027,45,0,3
20160426X20123,58,0,5
20160426X54214,73,1,300
20160426X55130,44,0,22
20160426X70224,65,0,1
20160427X81659,70,1,5450
20160427X91159,67,0,3200
20160429X25500,83,3,2800
20160429X20105,80,0,4
20160430X20726,37,3,7118
20160501X83655,73,0,2670
20160501X01725,71,0,0.5
20160502X75955,47,0,7310
20160502X40721,23,0,8
20160502X45850,28,1,25
20160503X12400,52,0,0
20160503X50149,25,0,5
20160503X70529,66,3,4000
20160504X02103,66,2,750
20160504X30424,61,3,5
20160504X63038,59,0,1000
20160505X05128,69,0,4
20160505X15324,27,0,6
20160505X23224,39,1,5
20160505X24651,60,0,94
20160505X32117,73,1,1
20160505X40535,40,0,34
20160505X52409,69,0,0.5
20160505X61259,30,2,377
20160505X61804,70,0,576
20160505X85839,51,0,0
20160505X02315,39,2,15
20160506X61121,77,0,3350
20160507X31120,66,3,2
20160507X23700,32,2,1000
20160508X23450,61,2,2
20160509X95319,64,2,684
20160509X00934,68,1,75
20160509X12552,68,0,2
20160509X14747,58,3,22
20160509X30039,60,0,2
20160509X53729,34,0,0
20160509X72822,62,0,1
20160510X14942,37,0,7
20160510X21705,26,0,8
20160510X60338,51,0,2.700000048
20160510X62431,36,1,7
20160510X62435,51,0,3
20160510X64921,68,1,21357
20160510X01715,64,0,20.70000076
20160510X10340,74,0,1530
20160511X23030,42,0,134.8000031
20160511X91028,65,0,16
20160511X13324,82,1,5
20160511X13726,54,0,300
20160512X20316,31,1,0
20160512X33714,58,0,3
20160513X05838,64,1,4
20160513X85711,62,1,1
20160513X90002,55,0,1
20160513X30806,33,1,3
20160514X01501,50,3,1963
20160516X04030,57,3,625
20160516X70808,74,0,0
20160516X83754,39,2,550
20160516X92239,60,0,3.400000095
20160516X95548,75,3,7
20160516X00545,44,0,1.5
20160516X05929,75,3,5675
20160516X10337,60,0,2.5
20160516X15413,44,1,6
20160516X45021,52,2,30
20160516X45514,58,0,7
20160517X74113,56,2,2100
20160517X10403,55,0,1.5
20160517X14712,53,0,2
20160517X15930,37,0,21
20160517X22140,57,0,3
20160517X35427,68,0,1704
20160517X40205,32,0,83.40000153
20160517X60053,75,0,2118
20160517X93629,55,0,3
20160518X05644,43,3,3.900000095
20160518X24924,68,0,2498
20160518X32211,44,0,3
20160518X32211,79,0,3
20160518X42840,64,3,4205
20160518X52006,61,0,352
20160519X02257,75,1,1
20160519X10226,65,1,3.5
20160519X25723,62,3,95
20160519X33035,59,3,300
20160519X43838,69,0,1
20160519X65409,50,0,2100
20160520X02127,57,2,6
20160523X94413,55,2,40
20160523X11844,42,0,4
20160523X15754,72,0,2.5
20160523X33429,39,0,3
20160523X60417,57,0,1
20160523X64922,29,0,1
20160523X65816,61,0,25
20160523X75309,30,3,321
20160523X75408,78,0,2
20160523X75755,51,1,88
20160523X82630,53,0,14.60000038
20160523X33454,57,0,0
20160524X13930,55,0,3
20160524X62134,20,1,4
20160524X71954,27,0,411
20160524X74006,64,0,711
20160524X74410,69,1,6
20160524X81845,57,3,0
20160525X15244,68,0,4101
20160525X25941,63,0,4
20160526X14855,64,2,10
20160526X60820,47,2,11
20160526X90012,45,0,3
20160527X13034,58,0,300
20160527X64617,71,0,2
20160528X01400,61,3,3500
20160530X30749,56,3,6400
20160531X61809,56,1,3
20160531X63010,63,0,346
20160531X02231,39,1,16
20160531X05951,51,1,1.600000024
20160531X11910,43,2,9
20160601X91155,66,0,1600
20160601X01308,33,0,25
20160601X01308,28,0,25
20160601X13049,35,0,0
20160601X13256,53,1,5
20160601X33411,52,0,0
20160601X60430,70,3,6
20160601X14755,70,0,2687
20160601X23412,67,1,200
20160602X02902,45,3,5
20160602X32125,61,0,2000
20160602X55802,67,1,0
20160602X80041,75,1,5
20160603X45936,53,1,0
20160605X31731,46,0,1
20160606X90906,33,0,25
20160606X05701,63,0,3.5
20160606X24551,57,3,3
20160606X43151,77,1,140
20160606X45524,74,0,1
20160606X51627,98,1,13000
20160606X62610,69,0,1
20160606X80512,80,1,5.400000095
20160607X82034,62,2,6420
20160607X13643,68,0,6
20160607X23848,69,0,3.200000048
20160607X33239,47,2,0
20160607X44444,57,1,165
20160607X50206,48,0,3100
20160607X73221,75,1,1
20160607X80345,59,3,14.30000019
20160607X81747,54,0,3
20160607X23034,59,0,1.5
20160608X25102,55,0,10
20160608X30439,55,0,2
20160608X40401,31,0,63
20160608X50633,32,0,56
20160608X10630,66,3,147
20160609X03109,76,1,2
20160609X10842,49,0,3000
20160609X11010,50,0,1
20160609X31844,31,0,5
20160609X33959,71,0,7
20160609X50758,46,3,79.5
20160609X92608,20,3,0.5
20160610X32615,56,0,6
20160610X65141,72,1,0.800000012
20160610X10917,90,3,3000
20160611X73822,56,3,626
20160611X45600,57,3,550
